step_id,agent_id,email_id,source,actual_class,workday_hour,time_of_day,suspicion_threshold,max_cues_processed,age,education_level,job_complexity,cues_extracted,decision,suspicion_counter,cues_scanned,cues_perceived,total_fatigue,final_jp,fpl
25817,agent_020,68,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['emotional_appeal'],3.643,1.61,0.197
25818,agent_020,69,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.61,0.197
25819,agent_020,70,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'too_good_true']",3.643,1.61,0.197
25820,agent_020,71,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.61,0.197
25821,agent_020,72,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_link'],3.643,1.61,0.197
25822,agent_020,73,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25823,agent_020,74,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25824,agent_020,75,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25825,agent_020,76,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25826,agent_020,77,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25827,agent_020,78,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.61,0.197
25828,agent_020,79,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25829,agent_020,80,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25830,agent_020,81,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25831,agent_020,82,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25832,agent_020,83,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25833,agent_020,84,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.61,0.197
25834,agent_020,85,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25835,agent_020,86,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25836,agent_020,87,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_link'],3.643,1.61,0.197
25837,agent_020,88,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25838,agent_020,89,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25839,agent_020,90,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25840,agent_020,91,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25841,agent_020,92,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['spelling_grammar', 'urgency']",3.643,1.61,0.197
25842,agent_020,93,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25843,agent_020,94,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25844,agent_020,95,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25845,agent_020,96,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['spelling_grammar'],3.643,1.61,0.197
25846,agent_020,97,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.61,0.197
25847,agent_020,98,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25848,agent_020,99,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25849,agent_020,100,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25850,agent_020,101,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,5,reported,2,5,"['urgency', 'suspicious_sender']",3.643,1.61,0.197
25851,agent_020,102,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25852,agent_020,103,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25853,agent_020,104,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['spelling_grammar', 'urgency']",3.643,1.61,0.197
25854,agent_020,105,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['spelling_grammar', 'urgency']",3.643,1.61,0.197
25855,agent_020,106,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['urgency'],3.643,1.61,0.197
25856,agent_020,107,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25857,agent_020,108,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25858,agent_020,109,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25859,agent_020,110,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25860,agent_020,111,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25861,agent_020,112,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.61,0.197
25862,agent_020,113,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25863,agent_020,114,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25864,agent_020,115,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.61,0.197
25865,agent_020,116,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25866,agent_020,117,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25867,agent_020,118,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['spelling_grammar', 'urgency']",3.643,1.61,0.197
25868,agent_020,119,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25869,agent_020,120,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25870,agent_020,121,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'spelling_grammar']",3.643,1.61,0.197
25871,agent_020,122,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25872,agent_020,123,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25873,agent_020,124,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['spelling_grammar', 'urgency']",3.643,1.61,0.197
25874,agent_020,125,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25875,agent_020,126,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25876,agent_020,127,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25877,agent_020,128,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25878,agent_020,129,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25879,agent_020,130,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.61,0.197
25880,agent_020,131,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['spelling_grammar'],3.643,1.61,0.197
25881,agent_020,132,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25882,agent_020,133,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['urgency'],3.643,1.61,0.197
25883,agent_020,134,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25884,agent_020,135,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25885,agent_020,136,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.61,0.197
25886,agent_020,137,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25887,agent_020,138,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25888,agent_020,139,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25889,agent_020,140,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25890,agent_020,141,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25891,agent_020,142,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25892,agent_020,143,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['urgency'],3.643,1.61,0.197
25893,agent_020,144,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'spelling_grammar']",3.643,1.61,0.197
25894,agent_020,145,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['urgency'],3.643,1.61,0.197
25895,agent_020,146,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['spelling_grammar', 'urgency']",3.643,1.61,0.197
25896,agent_020,147,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['spelling_grammar', 'urgency']",3.643,1.61,0.197
25897,agent_020,148,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.61,0.197
25898,agent_020,149,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25899,agent_020,150,phishbowl,1,14.0,2pm,2,12,54.8,1.1,1.2,3,clicked,1,3,['generic_greeting'],3.643,1.61,0.197
25900,agent_020,151,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25901,agent_020,152,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25902,agent_020,153,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_link'],3.643,1.61,0.197
25903,agent_020,154,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25904,agent_020,155,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25905,agent_020,156,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.61,0.197
25906,agent_020,157,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['personal_info'],3.643,1.61,0.197
25907,agent_020,158,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25908,agent_020,159,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25909,agent_020,160,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_link'],3.643,1.61,0.197
25910,agent_020,161,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['personal_info'],3.643,1.61,0.197
25911,agent_020,162,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25912,agent_020,163,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25913,agent_020,164,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25914,agent_020,165,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25915,agent_020,166,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25916,agent_020,167,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['personal_info'],3.643,1.61,0.197
25917,agent_020,168,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.61,0.197
25918,agent_020,169,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25919,agent_020,170,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_link'],3.643,1.61,0.197
25920,agent_020,171,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['personal_info'],3.643,1.61,0.197
25921,agent_020,172,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25922,agent_020,173,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25923,agent_020,174,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25924,agent_020,175,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25925,agent_020,176,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25926,agent_020,177,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.61,0.197
25927,agent_020,178,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25928,agent_020,179,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25929,agent_020,180,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25930,agent_020,181,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25931,agent_020,182,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25932,agent_020,183,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25933,agent_020,184,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['personal_info'],3.643,1.61,0.197
25934,agent_020,185,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25935,agent_020,186,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25936,agent_020,187,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.61,0.197
25937,agent_020,188,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['suspicious_link', 'personal_info']",3.643,1.61,0.197
25938,agent_020,189,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,0,2,[],3.643,1.61,0.197
25939,agent_020,190,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.61,0.197
25940,agent_020,191,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.61,0.197
25941,agent_020,192,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25942,agent_020,193,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25943,agent_020,194,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['personal_info'],3.643,1.61,0.197
25944,agent_020,195,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25945,agent_020,196,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.61,0.197
25946,agent_020,197,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25947,agent_020,198,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25948,agent_020,199,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25949,agent_020,200,plain_llm,1,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25950,agent_020,201,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,4,reported,2,2,"['threats', 'personal_info']",3.643,1.61,0.197
25951,agent_020,202,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,3,reported,2,3,"['personal_info', 'threats']",3.643,1.61,0.197
25952,agent_020,203,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.61,0.197
25953,agent_020,204,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.61,0.197
25954,agent_020,205,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.61,0.197
25955,agent_020,206,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.61,0.197
25956,agent_020,207,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.61,0.197
25957,agent_020,208,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.61,0.197
25958,agent_020,209,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,3,reported,2,2,"['threats', 'personal_info']",3.643,1.61,0.197
25959,agent_020,210,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.61,0.197
25960,agent_020,211,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.61,0.197
25961,agent_020,212,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.61,0.197
25962,agent_020,213,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,3,clicked,1,3,['threats'],3.643,1.61,0.197
25963,agent_020,214,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,3,clicked,0,3,[],3.643,1.61,0.197
25964,agent_020,215,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,4,reported,2,3,"['suspicious_link', 'personal_info']",3.643,1.61,0.197
25965,agent_020,216,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.61,0.197
25966,agent_020,217,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.61,0.197
25967,agent_020,218,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,3,reported,2,2,"['urgency', 'personal_info']",3.643,1.61,0.197
25968,agent_020,219,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.61,0.197
25969,agent_020,220,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,3,reported,2,2,"['suspicious_link', 'personal_info']",3.643,1.61,0.197
25970,agent_020,221,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.61,0.197
25971,agent_020,222,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.61,0.197
25972,agent_020,223,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.61,0.197
25973,agent_020,224,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,4,reported,2,4,"['urgency', 'threats']",3.643,1.61,0.197
25974,agent_020,225,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.61,0.197
25975,agent_020,226,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.61,0.197
25976,agent_020,227,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,3,reported,2,2,"['threats', 'urgency']",3.643,1.61,0.197
25977,agent_020,228,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.61,0.197
25978,agent_020,229,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,0,2,[],3.643,1.61,0.197
25979,agent_020,230,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.61,0.197
25980,agent_020,231,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,3,reported,2,3,"['urgency', 'personal_info']",3.643,1.61,0.197
25981,agent_020,232,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,0,2,[],3.643,1.61,0.197
25982,agent_020,233,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.61,0.197
25983,agent_020,234,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.61,0.197
25984,agent_020,235,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.61,0.197
25985,agent_020,236,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.61,0.197
25986,agent_020,237,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,3,reported,2,3,"['urgency', 'threats']",3.643,1.61,0.197
25987,agent_020,238,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.61,0.197
25988,agent_020,239,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.61,0.197
25989,agent_020,240,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.61,0.197
25990,agent_020,241,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.61,0.197
25991,agent_020,242,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.61,0.197
25992,agent_020,243,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,3,reported,2,2,"['threats', 'personal_info']",3.643,1.61,0.197
25993,agent_020,244,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.61,0.197
25994,agent_020,245,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.61,0.197
25995,agent_020,246,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.61,0.197
25996,agent_020,247,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.61,0.197
25997,agent_020,248,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.61,0.197
25998,agent_020,249,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.61,0.197
25999,agent_020,250,hybrid_vtriad,1,14.0,2pm,2,12,54.8,1.1,1.2,3,reported,2,3,"['personal_info', 'threats']",3.643,1.61,0.197
26000,agent_020,1,spamassassin_ham,0,16.0,4pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.567,0.201
26001,agent_020,2,spamassassin_ham,0,16.0,4pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_link'],3.643,1.567,0.201
26002,agent_020,3,spamassassin_ham,0,16.0,4pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.567,0.201
26003,agent_020,4,spamassassin_ham,0,16.0,4pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['too_good_true'],3.643,1.567,0.201
26004,agent_020,5,spamassassin_ham,0,16.0,4pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['spelling_grammar'],3.643,1.567,0.201
26005,agent_020,6,spamassassin_ham,0,16.0,4pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.567,0.201
26006,agent_020,7,spamassassin_ham,0,16.0,4pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.567,0.201
26007,agent_020,8,spamassassin_ham,0,16.0,4pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.567,0.201
26008,agent_020,9,spamassassin_ham,0,16.0,4pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['spelling_grammar'],3.643,1.567,0.201
26009,agent_020,10,spamassassin_ham,0,16.0,4pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.567,0.201
